A = 00000000, B = 00000000, PC = 00000006, SP = 00000000
A = 00000000, B = 00000000, PC = 00000007, SP = 00000000
A = 00000024, B = 00000000, PC = 00000008, SP = 00000000
A = 00000024, B = 00000000, PC = 00000009, SP = 00000000
A = 00000001, B = 00000024, PC = 0000000a, SP = 00000000
A = 00000023, B = 00000024, PC = 0000000b, SP = 00000000
A = 00000024, B = 00000024, PC = 0000000c, SP = 00000000
A = 00000000, B = 00000024, PC = 0000000d, SP = 00000000
A = 00000000, B = 00000000, PC = 0000000e, SP = 00000000
A = 00000001, B = 00000000, PC = 0000000f, SP = 00000000
A = 0000000e, B = 00000000, PC = 00000010, SP = 00000000
A = 00000000, B = 00000000, PC = 00000011, SP = 0000000e
A = 00000262, B = 00000000, PC = 00000012, SP = 0000000e
A = 00000262, B = 00000000, PC = 00000013, SP = 0000000f
A = 000003db, B = 00000262, PC = 00000014, SP = 0000000f
A = 0000063d, B = 00000262, PC = 00000015, SP = 0000000f
A = 00000262, B = 00000262, PC = 00000016, SP = 0000000f
A = 00000000, B = 00000262, PC = 00000017, SP = 0000000f
A = 00000000, B = 00000000, PC = 00000018, SP = 0000000f
A = 00000001, B = 00000000, PC = 00000019, SP = 0000000f
A = 0000000e, B = 00000000, PC = 0000001a, SP = 0000000f
A = 00000001, B = 0000000e, PC = 0000001b, SP = 0000000f
A = 0000000f, B = 0000000e, PC = 0000001c, SP = 0000000f
A = 00000000, B = 0000000f, PC = 0000001d, SP = 0000000f
A = 0000000f, B = 0000000f, PC = 0000001e, SP = 00000000
A = 0000000f, B = 0000000f, PC = 0000001f, SP = 00000000
A = 0000000f, B = 0000000f, PC = 00000020, SP = 00000000
A = 00000000, B = 0000000f, PC = 00000021, SP = 00000000
A = 00000000, B = 00000000, PC = 00000022, SP = 00000000
A = 00000000, B = 00000000, PC = 00000003, SP = 00000000
A = 00000000, B = 00000000, PC = 00000004, SP = 00000000
A = 00000000, B = 00000000, PC = 00000005, SP = 00000000
A = 00000000, B = 00000000, PC = 00000006, SP = 00000000
A = 00000000, B = 00000000, PC = 00000007, SP = 00000000
A = 00000023, B = 00000000, PC = 00000008, SP = 00000000
A = 00000023, B = 00000000, PC = 00000009, SP = 00000000
A = 00000001, B = 00000023, PC = 0000000a, SP = 00000000
A = 00000022, B = 00000023, PC = 0000000b, SP = 00000000
A = 00000023, B = 00000023, PC = 0000000c, SP = 00000000
A = 00000000, B = 00000023, PC = 0000000d, SP = 00000000
A = 00000000, B = 00000000, PC = 0000000e, SP = 00000000
A = 00000001, B = 00000000, PC = 0000000f, SP = 00000000
A = 0000000f, B = 00000000, PC = 00000010, SP = 00000000
A = 00000000, B = 00000000, PC = 00000011, SP = 0000000f
A = 000003db, B = 00000000, PC = 00000012, SP = 0000000f
A = 000003db, B = 00000000, PC = 00000013, SP = 00000010
A = 0000063d, B = 000003db, PC = 00000014, SP = 00000010
A = 00000a18, B = 000003db, PC = 00000015, SP = 00000010
A = 000003db, B = 000003db, PC = 00000016, SP = 00000010
A = 00000000, B = 000003db, PC = 00000017, SP = 00000010
A = 00000000, B = 00000000, PC = 00000018, SP = 00000010
A = 00000001, B = 00000000, PC = 00000019, SP = 00000010
A = 0000000f, B = 00000000, PC = 0000001a, SP = 00000010
A = 00000001, B = 0000000f, PC = 0000001b, SP = 00000010
A = 00000010, B = 0000000f, PC = 0000001c, SP = 00000010
A = 00000000, B = 00000010, PC = 0000001d, SP = 00000010
A = 00000010, B = 00000010, PC = 0000001e, SP = 00000000
A = 00000010, B = 00000010, PC = 0000001f, SP = 00000000
A = 00000010, B = 00000010, PC = 00000020, SP = 00000000
A = 00000000, B = 00000010, PC = 00000021, SP = 00000000
A = 00000000, B = 00000000, PC = 00000022, SP = 00000000
A = 00000000, B = 00000000, PC = 00000003, SP = 00000000
A = 00000000, B = 00000000, PC = 00000004, SP = 00000000
A = 00000000, B = 00000000, PC = 00000005, SP = 00000000
A = 00000000, B = 00000000, PC = 00000006, SP = 00000000
A = 00000000, B = 00000000, PC = 00000007, SP = 00000000
A = 00000022, B = 00000000, PC = 00000008, SP = 00000000
A = 00000022, B = 00000000, PC = 00000009, SP = 00000000
A = 00000001, B = 00000022, PC = 0000000a, SP = 00000000
A = 00000021, B = 00000022, PC = 0000000b, SP = 00000000
A = 00000022, B = 00000022, PC = 0000000c, SP = 00000000
A = 00000000, B = 00000022, PC = 0000000d, SP = 00000000
A = 00000000, B = 00000000, PC = 0000000e, SP = 00000000
A = 00000001, B = 00000000, PC = 0000000f, SP = 00000000
A = 00000010, B = 00000000, PC = 00000010, SP = 00000000
A = 00000000, B = 00000000, PC = 00000011, SP = 00000010
A = 0000063d, B = 00000000, PC = 00000012, SP = 00000010
A = 0000063d, B = 00000000, PC = 00000013, SP = 00000011
A = 00000a18, B = 0000063d, PC = 00000014, SP = 00000011
A = 00001055, B = 0000063d, PC = 00000015, SP = 00000011
A = 0000063d, B = 0000063d, PC = 00000016, SP = 00000011
A = 00000000, B = 0000063d, PC = 00000017, SP = 00000011
A = 00000000, B = 00000000, PC = 00000018, SP = 00000011
A = 00000001, B = 00000000, PC = 00000019, SP = 00000011
A = 00000010, B = 00000000, PC = 0000001a, SP = 00000011
A = 00000001, B = 00000010, PC = 0000001b, SP = 00000011
A = 00000011, B = 00000010, PC = 0000001c, SP = 00000011
A = 00000000, B = 00000011, PC = 0000001d, SP = 00000011
A = 00000011, B = 00000011, PC = 0000001e, SP = 00000000
A = 00000011, B = 00000011, PC = 0000001f, SP = 00000000
A = 00000011, B = 00000011, PC = 00000020, SP = 00000000
A = 00000000, B = 00000011, PC = 00000021, SP = 00000000
A = 00000000, B = 00000000, PC = 00000022, SP = 00000000
A = 00000000, B = 00000000, PC = 00000003, SP = 00000000
A = 00000000, B = 00000000, PC = 00000004, SP = 00000000
A = 00000000, B = 00000000, PC = 00000005, SP = 00000000
A = 00000000, B = 00000000, PC = 00000006, SP = 00000000
A = 00000000, B = 00000000, PC = 00000007, SP = 00000000
A = 00000021, B = 00000000, PC = 00000008, SP = 00000000
A = 00000021, B = 00000000, PC = 00000009, SP = 00000000
A = 00000001, B = 00000021, PC = 0000000a, SP = 00000000
A = 00000020, B = 00000021, PC = 0000000b, SP = 00000000
A = 00000021, B = 00000021, PC = 0000000c, SP = 00000000
A = 00000000, B = 00000021, PC = 0000000d, SP = 00000000
A = 00000000, B = 00000000, PC = 0000000e, SP = 00000000
A = 00000001, B = 00000000, PC = 0000000f, SP = 00000000
A = 00000011, B = 00000000, PC = 00000010, SP = 00000000
A = 00000000, B = 00000000, PC = 00000011, SP = 00000011
A = 00000a18, B = 00000000, PC = 00000012, SP = 00000011
A = 00000a18, B = 00000000, PC = 00000013, SP = 00000012
A = 00001055, B = 00000a18, PC = 00000014, SP = 00000012
A = 00001a6d, B = 00000a18, PC = 00000015, SP = 00000012
A = 00000a18, B = 00000a18, PC = 00000016, SP = 00000012
A = 00000000, B = 00000a18, PC = 00000017, SP = 00000012
A = 00000000, B = 00000000, PC = 00000018, SP = 00000012
A = 00000001, B = 00000000, PC = 00000019, SP = 00000012
A = 00000011, B = 00000000, PC = 0000001a, SP = 00000012
A = 00000001, B = 00000011, PC = 0000001b, SP = 00000012
A = 00000012, B = 00000011, PC = 0000001c, SP = 00000012
A = 00000000, B = 00000012, PC = 0000001d, SP = 00000012
A = 00000012, B = 00000012, PC = 0000001e, SP = 00000000
A = 00000012, B = 00000012, PC = 0000001f, SP = 00000000
A = 00000012, B = 00000012, PC = 00000020, SP = 00000000
A = 00000000, B = 00000012, PC = 00000021, SP = 00000000
A = 00000000, B = 00000000, PC = 00000022, SP = 00000000
A = 00000000, B = 00000000, PC = 00000003, SP = 00000000
A = 00000000, B = 00000000, PC = 00000004, SP = 00000000
A = 00000000, B = 00000000, PC = 00000005, SP = 00000000
A = 00000000, B = 00000000, PC = 00000006, SP = 00000000
A = 00000000, B = 00000000, PC = 00000007, SP = 00000000
A = 00000020, B = 00000000, PC = 00000008, SP = 00000000
A = 00000020, B = 00000000, PC = 00000009, SP = 00000000
A = 00000001, B = 00000020, PC = 0000000a, SP = 00000000
A = 0000001f, B = 00000020, PC = 0000000b, SP = 00000000
A = 00000020, B = 00000020, PC = 0000000c, SP = 00000000
A = 00000000, B = 00000020, PC = 0000000d, SP = 00000000
A = 00000000, B = 00000000, PC = 0000000e, SP = 00000000
A = 00000001, B = 00000000, PC = 0000000f, SP = 00000000
A = 00000012, B = 00000000, PC = 00000010, SP = 00000000
A = 00000000, B = 00000000, PC = 00000011, SP = 00000012
A = 00001055, B = 00000000, PC = 00000012, SP = 00000012
A = 00001055, B = 00000000, PC = 00000013, SP = 00000013
A = 00001a6d, B = 00001055, PC = 00000014, SP = 00000013
A = 00002ac2, B = 00001055, PC = 00000015, SP = 00000013
A = 00001055, B = 00001055, PC = 00000016, SP = 00000013
A = 00000000, B = 00001055, PC = 00000017, SP = 00000013
A = 00000000, B = 00000000, PC = 00000018, SP = 00000013
A = 00000001, B = 00000000, PC = 00000019, SP = 00000013
A = 00000012, B = 00000000, PC = 0000001a, SP = 00000013
A = 00000001, B = 00000012, PC = 0000001b, SP = 00000013
A = 00000013, B = 00000012, PC = 0000001c, SP = 00000013
A = 00000000, B = 00000013, PC = 0000001d, SP = 00000013
A = 00000013, B = 00000013, PC = 0000001e, SP = 00000000
A = 00000013, B = 00000013, PC = 0000001f, SP = 00000000
A = 00000013, B = 00000013, PC = 00000020, SP = 00000000
A = 00000000, B = 00000013, PC = 00000021, SP = 00000000
A = 00000000, B = 00000000, PC = 00000022, SP = 00000000
A = 00000000, B = 00000000, PC = 00000003, SP = 00000000
A = 00000000, B = 00000000, PC = 00000004, SP = 00000000
A = 00000000, B = 00000000, PC = 00000005, SP = 00000000
A = 00000000, B = 00000000, PC = 00000006, SP = 00000000
A = 00000000, B = 00000000, PC = 00000007, SP = 00000000
A = 0000001f, B = 00000000, PC = 00000008, SP = 00000000
A = 0000001f, B = 00000000, PC = 00000009, SP = 00000000
A = 00000001, B = 0000001f, PC = 0000000a, SP = 00000000
A = 0000001e, B = 0000001f, PC = 0000000b, SP = 00000000
A = 0000001f, B = 0000001f, PC = 0000000c, SP = 00000000
A = 00000000, B = 0000001f, PC = 0000000d, SP = 00000000
A = 00000000, B = 00000000, PC = 0000000e, SP = 00000000
A = 00000001, B = 00000000, PC = 0000000f, SP = 00000000
A = 00000013, B = 00000000, PC = 00000010, SP = 00000000
A = 00000000, B = 00000000, PC = 00000011, SP = 00000013
A = 00001a6d, B = 00000000, PC = 00000012, SP = 00000013
A = 00001a6d, B = 00000000, PC = 00000013, SP = 00000014
A = 00002ac2, B = 00001a6d, PC = 00000014, SP = 00000014
A = 0000452f, B = 00001a6d, PC = 00000015, SP = 00000014
A = 00001a6d, B = 00001a6d, PC = 00000016, SP = 00000014
A = 00000000, B = 00001a6d, PC = 00000017, SP = 00000014
A = 00000000, B = 00000000, PC = 00000018, SP = 00000014
A = 00000001, B = 00000000, PC = 00000019, SP = 00000014
A = 00000013, B = 00000000, PC = 0000001a, SP = 00000014
A = 00000001, B = 00000013, PC = 0000001b, SP = 00000014
A = 00000014, B = 00000013, PC = 0000001c, SP = 00000014
A = 00000000, B = 00000014, PC = 0000001d, SP = 00000014
A = 00000014, B = 00000014, PC = 0000001e, SP = 00000000
A = 00000014, B = 00000014, PC = 0000001f, SP = 00000000
A = 00000014, B = 00000014, PC = 00000020, SP = 00000000
A = 00000000, B = 00000014, PC = 00000021, SP = 00000000
A = 00000000, B = 00000000, PC = 00000022, SP = 00000000
A = 00000000, B = 00000000, PC = 00000003, SP = 00000000
A = 00000000, B = 00000000, PC = 00000004, SP = 00000000
A = 00000000, B = 00000000, PC = 00000005, SP = 00000000
A = 00000000, B = 00000000, PC = 00000006, SP = 00000000
A = 00000000, B = 00000000, PC = 00000007, SP = 00000000
A = 0000001e, B = 00000000, PC = 00000008, SP = 00000000
A = 0000001e, B = 00000000, PC = 00000009, SP = 00000000
A = 00000001, B = 0000001e, PC = 0000000a, SP = 00000000
A = 0000001d, B = 0000001e, PC = 0000000b, SP = 00000000
A = 0000001e, B = 0000001e, PC = 0000000c, SP = 00000000
A = 00000000, B = 0000001e, PC = 0000000d, SP = 00000000
A = 00000000, B = 00000000, PC = 0000000e, SP = 00000000
A = 00000001, B = 00000000, PC = 0000000f, SP = 00000000
A = 00000014, B = 00000000, PC = 00000010, SP = 00000000
A = 00000000, B = 00000000, PC = 00000011, SP = 00000014
A = 00002ac2, B = 00000000, PC = 00000012, SP = 00000014
A = 00002ac2, B = 00000000, PC = 00000013, SP = 00000015
A = 0000452f, B = 00002ac2, PC = 00000014, SP = 00000015
A = 00006ff1, B = 00002ac2, PC = 00000015, SP = 00000015
A = 00002ac2, B = 00002ac2, PC = 00000016, SP = 00000015
A = 00000000, B = 00002ac2, PC = 00000017, SP = 00000015
A = 00000000, B = 00000000, PC = 00000018, SP = 00000015
A = 00000001, B = 00000000, PC = 00000019, SP = 00000015
A = 00000014, B = 00000000, PC = 0000001a, SP = 00000015
A = 00000001, B = 00000014, PC = 0000001b, SP = 00000015
A = 00000015, B = 00000014, PC = 0000001c, SP = 00000015
A = 00000000, B = 00000015, PC = 0000001d, SP = 00000015
A = 00000015, B = 00000015, PC = 0000001e, SP = 00000000
A = 00000015, B = 00000015, PC = 0000001f, SP = 00000000
A = 00000015, B = 00000015, PC = 00000020, SP = 00000000
A = 00000000, B = 00000015, PC = 00000021, SP = 00000000
A = 00000000, B = 00000000, PC = 00000022, SP = 00000000
A = 00000000, B = 00000000, PC = 00000003, SP = 00000000
A = 00000000, B = 00000000, PC = 00000004, SP = 00000000
A = 00000000, B = 00000000, PC = 00000005, SP = 00000000
A = 00000000, B = 00000000, PC = 00000006, SP = 00000000
A = 00000000, B = 00000000, PC = 00000007, SP = 00000000
A = 0000001d, B = 00000000, PC = 00000008, SP = 00000000
A = 0000001d, B = 00000000, PC = 00000009, SP = 00000000
A = 00000001, B = 0000001d, PC = 0000000a, SP = 00000000
A = 0000001c, B = 0000001d, PC = 0000000b, SP = 00000000
A = 0000001d, B = 0000001d, PC = 0000000c, SP = 00000000
A = 00000000, B = 0000001d, PC = 0000000d, SP = 00000000
A = 00000000, B = 00000000, PC = 0000000e, SP = 00000000
A = 00000001, B = 00000000, PC = 0000000f, SP = 00000000
A = 00000015, B = 00000000, PC = 00000010, SP = 00000000
A = 00000000, B = 00000000, PC = 00000011, SP = 00000015
A = 0000452f, B = 00000000, PC = 00000012, SP = 00000015
A = 0000452f, B = 00000000, PC = 00000013, SP = 00000016
A = 00006ff1, B = 0000452f, PC = 00000014, SP = 00000016
A = 0000b520, B = 0000452f, PC = 00000015, SP = 00000016
A = 0000452f, B = 0000452f, PC = 00000016, SP = 00000016
A = 00000000, B = 0000452f, PC = 00000017, SP = 00000016
A = 00000000, B = 00000000, PC = 00000018, SP = 00000016
A = 00000001, B = 00000000, PC = 00000019, SP = 00000016
A = 00000015, B = 00000000, PC = 0000001a, SP = 00000016
A = 00000001, B = 00000015, PC = 0000001b, SP = 00000016
A = 00000016, B = 00000015, PC = 0000001c, SP = 00000016
A = 00000000, B = 00000016, PC = 0000001d, SP = 00000016
A = 00000016, B = 00000016, PC = 0000001e, SP = 00000000
A = 00000016, B = 00000016, PC = 0000001f, SP = 00000000
A = 00000016, B = 00000016, PC = 00000020, SP = 00000000
A = 00000000, B = 00000016, PC = 00000021, SP = 00000000
A = 00000000, B = 00000000, PC = 00000022, SP = 00000000
A = 00000000, B = 00000000, PC = 00000003, SP = 00000000
A = 00000000, B = 00000000, PC = 00000004, SP = 00000000
A = 00000000, B = 00000000, PC = 00000005, SP = 00000000
A = 00000000, B = 00000000, PC = 00000006, SP = 00000000
A = 00000000, B = 00000000, PC = 00000007, SP = 00000000
A = 0000001c, B = 00000000, PC = 00000008, SP = 00000000
A = 0000001c, B = 00000000, PC = 00000009, SP = 00000000
A = 00000001, B = 0000001c, PC = 0000000a, SP = 00000000
A = 0000001b, B = 0000001c, PC = 0000000b, SP = 00000000
A = 0000001c, B = 0000001c, PC = 0000000c, SP = 00000000
A = 00000000, B = 0000001c, PC = 0000000d, SP = 00000000
A = 00000000, B = 00000000, PC = 0000000e, SP = 00000000
A = 00000001, B = 00000000, PC = 0000000f, SP = 00000000
A = 00000016, B = 00000000, PC = 00000010, SP = 00000000
A = 00000000, B = 00000000, PC = 00000011, SP = 00000016
A = 00006ff1, B = 00000000, PC = 00000012, SP = 00000016
A = 00006ff1, B = 00000000, PC = 00000013, SP = 00000017
A = 0000b520, B = 00006ff1, PC = 00000014, SP = 00000017
A = 00012511, B = 00006ff1, PC = 00000015, SP = 00000017
A = 00006ff1, B = 00006ff1, PC = 00000016, SP = 00000017
A = 00000000, B = 00006ff1, PC = 00000017, SP = 00000017
A = 00000000, B = 00000000, PC = 00000018, SP = 00000017
A = 00000001, B = 00000000, PC = 00000019, SP = 00000017
A = 00000016, B = 00000000, PC = 0000001a, SP = 00000017
A = 00000001, B = 00000016, PC = 0000001b, SP = 00000017
A = 00000017, B = 00000016, PC = 0000001c, SP = 00000017
A = 00000000, B = 00000017, PC = 0000001d, SP = 00000017
A = 00000017, B = 00000017, PC = 0000001e, SP = 00000000
A = 00000017, B = 00000017, PC = 0000001f, SP = 00000000
A = 00000017, B = 00000017, PC = 00000020, SP = 00000000
A = 00000000, B = 00000017, PC = 00000021, SP = 00000000
A = 00000000, B = 00000000, PC = 00000022, SP = 00000000
A = 00000000, B = 00000000, PC = 00000003, SP = 00000000
A = 00000000, B = 00000000, PC = 00000004, SP = 00000000
A = 00000000, B = 00000000, PC = 00000005, SP = 00000000
A = 00000000, B = 00000000, PC = 00000006, SP = 00000000
A = 00000000, B = 00000000, PC = 00000007, SP = 00000000
A = 0000001b, B = 00000000, PC = 00000008, SP = 00000000
A = 0000001b, B = 00000000, PC = 00000009, SP = 00000000
A = 00000001, B = 0000001b, PC = 0000000a, SP = 00000000
A = 0000001a, B = 0000001b, PC = 0000000b, SP = 00000000
A = 0000001b, B = 0000001b, PC = 0000000c, SP = 00000000
A = 00000000, B = 0000001b, PC = 0000000d, SP = 00000000
A = 00000000, B = 00000000, PC = 0000000e, SP = 00000000
A = 00000001, B = 00000000, PC = 0000000f, SP = 00000000
A = 00000017, B = 00000000, PC = 00000010, SP = 00000000
A = 00000000, B = 00000000, PC = 00000011, SP = 00000017
A = 0000b520, B = 00000000, PC = 00000012, SP = 00000017
A = 0000b520, B = 00000000, PC = 00000013, SP = 00000018
A = 00012511, B = 0000b520, PC = 00000014, SP = 00000018
A = 0001da31, B = 0000b520, PC = 00000015, SP = 00000018
A = 0000b520, B = 0000b520, PC = 00000016, SP = 00000018
A = 00000000, B = 0000b520, PC = 00000017, SP = 00000018
A = 00000000, B = 00000000, PC = 00000018, SP = 00000018
A = 00000001, B = 00000000, PC = 00000019, SP = 00000018
A = 00000017, B = 00000000, PC = 0000001a, SP = 00000018
A = 00000001, B = 00000017, PC = 0000001b, SP = 00000018
A = 00000018, B = 00000017, PC = 0000001c, SP = 00000018
A = 00000000, B = 00000018, PC = 0000001d, SP = 00000018
A = 00000018, B = 00000018, PC = 0000001e, SP = 00000000
A = 00000018, B = 00000018, PC = 0000001f, SP = 00000000
A = 00000018, B = 00000018, PC = 00000020, SP = 00000000
A = 00000000, B = 00000018, PC = 00000021, SP = 00000000
A = 00000000, B = 00000000, PC = 00000022, SP = 00000000
A = 00000000, B = 00000000, PC = 00000003, SP = 00000000
A = 00000000, B = 00000000, PC = 00000004, SP = 00000000
A = 00000000, B = 00000000, PC = 00000005, SP = 00000000
A = 00000000, B = 00000000, PC = 00000006, SP = 00000000
A = 00000000, B = 00000000, PC = 00000007, SP = 00000000
A = 0000001a, B = 00000000, PC = 00000008, SP = 00000000
A = 0000001a, B = 00000000, PC = 00000009, SP = 00000000
A = 00000001, B = 0000001a, PC = 0000000a, SP = 00000000
A = 00000019, B = 0000001a, PC = 0000000b, SP = 00000000
A = 0000001a, B = 0000001a, PC = 0000000c, SP = 00000000
A = 00000000, B = 0000001a, PC = 0000000d, SP = 00000000
A = 00000000, B = 00000000, PC = 0000000e, SP = 00000000
A = 00000001, B = 00000000, PC = 0000000f, SP = 00000000
A = 00000018, B = 00000000, PC = 00000010, SP = 00000000
A = 00000000, B = 00000000, PC = 00000011, SP = 00000018
A = 00012511, B = 00000000, PC = 00000012, SP = 00000018
A = 00012511, B = 00000000, PC = 00000013, SP = 00000019
A = 0001da31, B = 00012511, PC = 00000014, SP = 00000019
A = 0002ff42, B = 00012511, PC = 00000015, SP = 00000019
A = 00012511, B = 00012511, PC = 00000016, SP = 00000019
A = 00000000, B = 00012511, PC = 00000017, SP = 00000019
A = 00000000, B = 00000000, PC = 00000018, SP = 00000019
A = 00000001, B = 00000000, PC = 00000019, SP = 00000019
A = 00000018, B = 00000000, PC = 0000001a, SP = 00000019
A = 00000001, B = 00000018, PC = 0000001b, SP = 00000019
A = 00000019, B = 00000018, PC = 0000001c, SP = 00000019
A = 00000000, B = 00000019, PC = 0000001d, SP = 00000019
A = 00000019, B = 00000019, PC = 0000001e, SP = 00000000
A = 00000019, B = 00000019, PC = 0000001f, SP = 00000000
A = 00000019, B = 00000019, PC = 00000020, SP = 00000000
A = 00000000, B = 00000019, PC = 00000021, SP = 00000000
A = 00000000, B = 00000000, PC = 00000022, SP = 00000000
A = 00000000, B = 00000000, PC = 00000003, SP = 00000000
A = 00000000, B = 00000000, PC = 00000004, SP = 00000000
A = 00000000, B = 00000000, PC = 00000005, SP = 00000000
A = 00000000, B = 00000000, PC = 00000006, SP = 00000000
A = 00000000, B = 00000000, PC = 00000007, SP = 00000000
A = 00000019, B = 00000000, PC = 00000008, SP = 00000000
A = 00000019, B = 00000000, PC = 00000009, SP = 00000000
A = 00000001, B = 00000019, PC = 0000000a, SP = 00000000
A = 00000018, B = 00000019, PC = 0000000b, SP = 00000000
A = 00000019, B = 00000019, PC = 0000000c, SP = 00000000
A = 00000000, B = 00000019, PC = 0000000d, SP = 00000000
A = 00000000, B = 00000000, PC = 0000000e, SP = 00000000
A = 00000001, B = 00000000, PC = 0000000f, SP = 00000000
A = 00000019, B = 00000000, PC = 00000010, SP = 00000000
A = 00000000, B = 00000000, PC = 00000011, SP = 00000019
A = 0001da31, B = 00000000, PC = 00000012, SP = 00000019
A = 0001da31, B = 00000000, PC = 00000013, SP = 0000001a
A = 0002ff42, B = 0001da31, PC = 00000014, SP = 0000001a
A = 0004d973, B = 0001da31, PC = 00000015, SP = 0000001a
A = 0001da31, B = 0001da31, PC = 00000016, SP = 0000001a
A = 00000000, B = 0001da31, PC = 00000017, SP = 0000001a
A = 00000000, B = 00000000, PC = 00000018, SP = 0000001a
A = 00000001, B = 00000000, PC = 00000019, SP = 0000001a
A = 00000019, B = 00000000, PC = 0000001a, SP = 0000001a
A = 00000001, B = 00000019, PC = 0000001b, SP = 0000001a
A = 0000001a, B = 00000019, PC = 0000001c, SP = 0000001a
A = 00000000, B = 0000001a, PC = 0000001d, SP = 0000001a
A = 0000001a, B = 0000001a, PC = 0000001e, SP = 00000000
A = 0000001a, B = 0000001a, PC = 0000001f, SP = 00000000
A = 0000001a, B = 0000001a, PC = 00000020, SP = 00000000
A = 00000000, B = 0000001a, PC = 00000021, SP = 00000000
A = 00000000, B = 00000000, PC = 00000022, SP = 00000000
A = 00000000, B = 00000000, PC = 00000003, SP = 00000000
A = 00000000, B = 00000000, PC = 00000004, SP = 00000000
A = 00000000, B = 00000000, PC = 00000005, SP = 00000000
A = 00000000, B = 00000000, PC = 00000006, SP = 00000000
A = 00000000, B = 00000000, PC = 00000007, SP = 00000000
A = 00000018, B = 00000000, PC = 00000008, SP = 00000000
A = 00000018, B = 00000000, PC = 00000009, SP = 00000000
A = 00000001, B = 00000018, PC = 0000000a, SP = 00000000
A = 00000017, B = 00000018, PC = 0000000b, SP = 00000000
A = 00000018, B = 00000018, PC = 0000000c, SP = 00000000
A = 00000000, B = 00000018, PC = 0000000d, SP = 00000000
A = 00000000, B = 00000000, PC = 0000000e, SP = 00000000
A = 00000001, B = 00000000, PC = 0000000f, SP = 00000000
A = 0000001a, B = 00000000, PC = 00000010, SP = 00000000
A = 00000000, B = 00000000, PC = 00000011, SP = 0000001a
A = 0002ff42, B = 00000000, PC = 00000012, SP = 0000001a
A = 0002ff42, B = 00000000, PC = 00000013, SP = 0000001b
A = 0004d973, B = 0002ff42, PC = 00000014, SP = 0000001b
A = 0007d8b5, B = 0002ff42, PC = 00000015, SP = 0000001b
A = 0002ff42, B = 0002ff42, PC = 00000016, SP = 0000001b
A = 00000000, B = 0002ff42, PC = 00000017, SP = 0000001b
A = 00000000, B = 00000000, PC = 00000018, SP = 0000001b
A = 00000001, B = 00000000, PC = 00000019, SP = 0000001b
A = 0000001a, B = 00000000, PC = 0000001a, SP = 0000001b
A = 00000001, B = 0000001a, PC = 0000001b, SP = 0000001b
A = 0000001b, B = 0000001a, PC = 0000001c, SP = 0000001b
A = 00000000, B = 0000001b, PC = 0000001d, SP = 0000001b
A = 0000001b, B = 0000001b, PC = 0000001e, SP = 00000000
A = 0000001b, B = 0000001b, PC = 0000001f, SP = 00000000
A = 0000001b, B = 0000001b, PC = 00000020, SP = 00000000
A = 00000000, B = 0000001b, PC = 00000021, SP = 00000000
A = 00000000, B = 00000000, PC = 00000022, SP = 00000000
A = 00000000, B = 00000000, PC = 00000003, SP = 00000000
A = 00000000, B = 00000000, PC = 00000004, SP = 00000000
A = 00000000, B = 00000000, PC = 00000005, SP = 00000000
A = 00000000, B = 00000000, PC = 00000006, SP = 00000000
A = 00000000, B = 00000000, PC = 00000007, SP = 00000000
A = 00000017, B = 00000000, PC = 00000008, SP = 00000000
A = 00000017, B = 00000000, PC = 00000009, SP = 00000000
A = 00000001, B = 00000017, PC = 0000000a, SP = 00000000
A = 00000016, B = 00000017, PC = 0000000b, SP = 00000000
A = 00000017, B = 00000017, PC = 0000000c, SP = 00000000
A = 00000000, B = 00000017, PC = 0000000d, SP = 00000000
A = 00000000, B = 00000000, PC = 0000000e, SP = 00000000
A = 00000001, B = 00000000, PC = 0000000f, SP = 00000000
A = 0000001b, B = 00000000, PC = 00000010, SP = 00000000
A = 00000000, B = 00000000, PC = 00000011, SP = 0000001b
A = 0004d973, B = 00000000, PC = 00000012, SP = 0000001b
A = 0004d973, B = 00000000, PC = 00000013, SP = 0000001c
A = 0007d8b5, B = 0004d973, PC = 00000014, SP = 0000001c
A = 000cb228, B = 0004d973, PC = 00000015, SP = 0000001c
A = 0004d973, B = 0004d973, PC = 00000016, SP = 0000001c
A = 00000000, B = 0004d973, PC = 00000017, SP = 0000001c
A = 00000000, B = 00000000, PC = 00000018, SP = 0000001c
A = 00000001, B = 00000000, PC = 00000019, SP = 0000001c
A = 0000001b, B = 00000000, PC = 0000001a, SP = 0000001c
A = 00000001, B = 0000001b, PC = 0000001b, SP = 0000001c
A = 0000001c, B = 0000001b, PC = 0000001c, SP = 0000001c
A = 00000000, B = 0000001c, PC = 0000001d, SP = 0000001c
A = 0000001c, B = 0000001c, PC = 0000001e, SP = 00000000
A = 0000001c, B = 0000001c, PC = 0000001f, SP = 00000000
A = 0000001c, B = 0000001c, PC = 00000020, SP = 00000000
A = 00000000, B = 0000001c, PC = 00000021, SP = 00000000
A = 00000000, B = 00000000, PC = 00000022, SP = 00000000
A = 00000000, B = 00000000, PC = 00000003, SP = 00000000
A = 00000000, B = 00000000, PC = 00000004, SP = 00000000
A = 00000000, B = 00000000, PC = 00000005, SP = 00000000
A = 00000000, B = 00000000, PC = 00000006, SP = 00000000
A = 00000000, B = 00000000, PC = 00000007, SP = 00000000
A = 00000016, B = 00000000, PC = 00000008, SP = 00000000
